"REGION","URBANICITY","MAKE","MODEL","BODY_TYP","MOD_YEAR","GVWR","ROLLOVER","IMPACT1","DEFORMED","FIRE_EXP","SPEEDREL","P_CRASH2","ACC_TYPE","AGE","SEX","INJ_SEV","SEAT_POS","REST_USE","AIR_BAG","EJECTION","ALCH_TRANS","DRUGS_TRANS"
"1","1","49","999","49","9999","0","0","6","9","0","0","53","29","999","9","9","11","99","99","9","0","0"
"3","1","51","47","4","2007","0","0","12","2","0","0","66","88","21","2","1","11","3","1","0","0","0"
"3","1","20","26","5","2011","0","0","12","6","0","0","50","20","44","2","1","11","3","20","0","0","0"
"1","1","23","481","34","2015","0","0","12","6","0","0","52","28","25","1","2","11","3","1","0","0","0"
"3","1","35","43","4","2016","0","0","2","6","0","0","15","68","16","1","1","13","3","9","0","0","0"
"3","1","35","43","4","2016","0","0","2","6","0","0","15","68","19","2","1","23","3","9","0","0","0"
"3","1","35","50","4","2014","0","0","9","4","0","0","66","89","35","1","1","11","1","20","0","0","0"
"3","1","35","50","4","2014","0","0","9","4","0","0","66","89","35","1","1","21","1","20","0","0","0"
"3","1","35","50","4","2014","0","0","9","4","0","0","66","89","59","1","1","23","1","20","0","0","0"
"3","1","20","25","4","2014","0","0","11","4","0","0","62","98","19","1","1","11","3","20","0","0","0"
"3","1","12","24","6","2014","0","0","6","6","0","0","53","21","39","2","3","11","3","20","0","0","0"
"3","1","20","2","4","2013","0","0","81","6","0","0","11","46","19","1","4","11","99","8","0","1","1"
"3","1","12","481","34","1999","0","0","61","9","0","0","60","45","37","1","1","11","3","20","0","1","0"
"2","1","20","29","5","2017","0","0","11","6","0","0","15","68","17","2","3","11","3","8","0","0","0"
"2","1","20","29","5","2017","0","0","11","6","0","0","15","68","17","2","3","13","3","8","0","0","0"
"3","2","35","473","34","2006","0","0","3","6","0","0","15","68","53","1","1","13","3","9","0","0","0"
"3","2","35","473","34","2006","0","0","3","6","0","0","15","68","37","1","2","23","3","20","0","0","0"
"3","2","55","401","14","2017","0","0","12","6","0","0","62","69","58","2","2","11","3","8","0","0","0"
"3","1","18","404","14","2018","0","0","3","6","0","0","15","68","64","2","1","13","3","9","0","0","0"
"3","1","55","35","4","2015","0","0","12","6","0","0","62","69","26","9","9","11","99","99","0","0","0"
"3","1","41","421","15","2017","0","0","12","6","0","0","62","98","22","9","9","11","99","99","0","0","0"
"3","2","72","706","80","2008","0","0","11","6","0","0","62","65","48","1","1","11","5","20","8","0","0"
"3","2","72","706","80","2008","0","0","11","6","0","0","62","65","58","2","1","21","5","20","8","0","0"
"3","2","12","422","15","2002","0","0","0","6","0","0","98","0","80","2","3","13","3","20","0","0","0"
"2","1","99","999","99","9999","0","0","12","9","0","0","50","20","999","9","9","11","99","20","0","0","0"
"2","1","12","481","34","2008","0","0","6","2","0","0","53","21","52","1","1","11","3","20","0","0","0"
"3","2","72","706","80","2004","0","0","12","6","0","0","51","24","60","1","3","11","5","20","8","1","0"
"3","1","19","24","4","2013","0","0","3","6","0","0","19","99","19","1","2","23","3","2","0","0","0"
"3","1","19","24","4","2013","0","0","3","6","0","0","19","99","19","1","3","21","3","2","0","0","0"
"3","1","48","401","14","2016","0","0","6","6","0","0","78","98","30","2","3","11","3","1","0","0","0"
"2","1","23","423","15","2017","0","0","6","2","0","0","53","21","17","2","1","23","3","20","0","0","0"
"2","1","23","423","15","2017","0","0","6","2","0","0","53","21","17","2","1","21","3","20","0","0","0"
"1","1","99","999","99","9999","9","0","61","9","0","0","17","77","999","9","9","11","99","99","9","0","0"
"3","1","99","399","4","9999","0","0","99","9","0","0","99","99","999","9","9","11","99","99","0","0","0"
"3","1","73","706","80","2006","0","0","12","6","0","0","78","99","43","1","3","11","17","20","8","0","0"
"3","1","53","706","80","2001","0","0","1","6","0","0","78","98","48","1","3","11","19","20","8","0","0"
"1","1","37","399","4","2017","0","0","1","9","0","0","13","3","21","1","2","11","3","99","0","0","0"
"3","1","49","32","4","2010","0","0","12","4","0","0","50","20","62","1","1","11","3","9","0","0","0"
"3","1","6","44","4","1999","0","0","6","4","0","0","53","21","19","9","9","11","99","99","0","0","0"
"1","1","2","999","49","2001","0","0","12","9","0","0","50","20","80","2","2","13","3","99","0","0","0"
"3","2","49","472","40","1997","0","0","12","6","0","0","66","86","64","1","1","11","3","20","0","0","0"
"1","2","51","43","6","2002","0","0","12","6","0","0","50","20","20","2","2","11","3","9","0","0","0"
"1","2","12","402","14","2018","0","0","6","6","0","0","53","21","31","2","1","11","3","20","0","0","0"
"3","1","12","17","4","2001","0","1","1","4","0","0","11","1","17","2","3","11","3","20","0","0","0"
"3","1","20","481","34","2007","0","0","12","6","0","0","15","68","18","1","2","11","99","20","0","0","0"
"3","1","35","472","34","1999","0","1","12","6","0","0","17","86","35","1","3","11","3","1","0","0","0"
"3","1","49","32","4","2013","0","0","1","6","0","0","66","87","48","1","2","11","3","8","0","0","0"
"3","1","49","32","4","2013","0","0","1","6","0","0","66","87","48","2","2","13","3","8","0","0","0"
"4","1","55","42","3","2017","0","0","12","6","0","0","51","24","27","1","3","11","20","9","0","1","0"
"4","1","49","32","9","1997","0","0","6","6","0","0","53","25","22","1","2","11","3","20","9","1","0"
"4","1","49","32","9","2017","0","0","6","4","0","0","53","21","25","1","2","21","3","20","0","0","0"
"4","1","37","32","9","2003","0","0","12","9","0","0","13","1","999","9","9","11","99","99","9","0","0"
"4","1","37","709","80","2002","0","0","61","2","0","0","60","45","31","1","2","11","19","99","8","0","0"
"4","1","20","405","14","2014","0","0","11","2","0","0","60","45","54","2","1","11","3","20","0","0","0"
"4","1","12","881","61","2001","2","0","83","2","0","0","11","44","24","1","1","11","3","20","0","0","0"
"4","1","42","47","2","2009","0","0","12","6","0","4","6","2","42","1","2","11","3","1","0","0","0"
"4","1","54","402","14","2017","0","0","6","2","0","0","53","29","46","2","1","11","3","20","0","0","0"
"3","1","98","701","81","2017","0","0","0","4","0","0","98","0","21","2","2","11","17","99","8","0","0"
"3","1","49","40","4","2004","0","0","3","6","0","0","15","68","34","2","1","13","3","20","0","0","0"
"3","1","49","40","4","2004","0","0","3","6","0","0","15","68","7","2","1","22","3","20","0","0","0"
"3","1","2","407","14","2009","0","0","12","6","0","0","62","69","22","2","2","11","3","20","0","0","0"
"3","1","55","402","14","2018","0","0","12","6","0","0","90","8","41","1","1","11","3","1","0","1","0"
"3","2","37","402","14","2016","0","0","6","4","0","0","53","25","25","2","1","13","3","20","0","0","0"
"3","2","37","402","14","2016","0","0","6","4","0","0","53","25","4","2","1","22","12","20","0","0","0"
"2","2","49","40","4","2016","0","0","12","4","0","0","17","88","78","1","1","11","3","20","0","0","0"
"3","1","76","703","80","2018","0","0","12","6","0","0","62","69","20","1","2","11","5","99","8","0","0"
"3","1","32","51","4","2015","0","0","12","6","0","0","17","69","999","9","9","11","99","99","9","0","0"
"3","1","59","40","2","2017","0","0","1","6","0","0","15","68","46","1","2","11","3","1","0","0","0"
"4","1","63","34","4","2004","0","0","12","4","0","4","50","32","53","2","1","11","3","9","0","0","0"
"4","1","7","27","6","2018","0","0","6","4","0","9","53","32","46","2","3","13","3","20","0","0","0"
"4","2","35","49","6","2010","0","0","12","6","0","0","51","24","12","2","1","23","3","20","0","0","0"
"4","2","7","442","20","2018","0","0","6","6","0","0","53","25","19","2","2","33","3","20","0","0","0"
"4","1","34","34","9","2013","0","0","12","4","0","4","50","20","54","2","2","13","3","9","0","0","0"
"4","1","20","29","5","2014","0","0","12","6","0","0","15","68","20","2","3","11","3","8","0","0","0"
"4","1","59","31","4","2005","0","0","12","6","0","0","62","69","78","2","4","11","3","1","0","0","0"
"3","1","2","407","14","2007","0","9","12","6","0","4","6","7","28","1","2","11","3","9","0","0","0"
"3","1","99","999","99","9999","9","0","12","9","0","0","83","13","999","1","9","11","99","99","9","0","0"
"2","1","37","31","4","2006","0","0","12","6","0","0","62","69","40","2","1","11","3","9","0","0","0"
"2","1","37","31","4","2006","0","0","12","6","0","0","62","69","9","2","1","23","3","20","0","0","0"
"2","1","12","23","4","2014","0","0","12","6","0","0","6","1","46","2","1","11","3","9","0","1","0"
"2","1","12","23","4","2014","0","0","12","6","0","0","6","1","50","1","1","13","3","9","0","0","0"
"3","1","2","405","14","2003","0","0","10","6","0","0","62","98","61","1","2","11","3","20","0","0","0"
"3","1","30","42","5","2016","0","0","12","6","0","0","62","98","63","2","2","11","3","20","0","0","0"
"3","1","99","999","99","9999","0","0","12","9","0","9","52","28","999","9","9","11","99","99","0","0","0"
"3","1","49","471","34","1987","0","0","12","6","0","0","52","28","17","1","2","13","3","20","0","0","0"
"1","1","35","399","4","2015","0","0","6","9","0","0","53","98","48","2","3","11","3","20","0","0","0"
"3","1","35","472","34","2000","0","0","12","6","0","0","50","20","22","1","1","11","3","20","0","0","0"
"3","1","99","999","79","9999","9","0","10","9","0","0","10","64","999","9","9","11","99","99","9","0","0"
"2","1","12","481","34","2013","0","0","12","6","0","0","12","6","50","1","3","11","3","9","0","0","0"
"2","1","12","481","34","2013","0","0","12","6","0","0","12","6","47","2","3","13","3","9","0","0","0"
"3","1","12","481","34","2000","0","0","12","6","0","0","11","11","999","9","9","11","99","99","0","0","0"
"1","1","2","499","19","2017","0","0","6","9","0","0","53","98","63","1","1","11","3","99","0","0","0"
"1","1","12","499","39","2017","0","0","6","9","0","0","53","21","44","2","1","11","3","99","0","0","0"
"1","1","12","989","50","2008","3","0","12","9","0","0","62","51","72","1","1","11","3","99","0","0","0"
"1","1","18","399","4","2003","0","0","6","9","0","0","53","98","63","1","1","11","3","20","0","0","0"
"1","1","30","399","4","2011","0","0","12","9","0","0","12","6","60","1","4","11","99","9","0","0","0"
"1","1","49","399","4","1999","0","0","1","9","0","0","61","44","47","2","1","11","3","99","0","0","0"
"1","1","49","399","4","1999","0","0","1","9","0","0","61","44","62","2","1","13","3","99","0","0","0"
"3","1","99","499","29","9999","0","0","6","0","0","0","20","92","999","9","9","11","99","99","9","0","0"
"1","1","98","709","89","2006","0","0","0","9","0","0","60","98","56","1","1","11","19","99","8","0","0"
"2","1","37","402","14","2003","0","1","6","6","0","0","53","21","38","2","3","11","99","99","0","0","0"
"2","1","37","402","14","2003","0","1","6","6","0","0","53","21","10","1","3","13","3","99","0","0","0"
"2","1","20","423","15","2018","0","0","12","6","0","5","12","6","24","1","3","11","20","9","0","0","0"
"3","1","49","32","4","2006","0","0","12","4","0","0","13","50","19","1","3","11","3","1","0","0","0"
"3","1","35","401","14","2006","0","0","12","4","0","0","62","51","47","1","2","11","3","1","0","0","0"
"2","1","7","26","4","2008","0","0","12","9","0","0","12","48","48","2","2","11","8","1","0","0","0"
"3","1","20","25","4","2014","0","0","6","2","0","0","53","21","50","2","1","11","3","20","0","0","0"
"3","2","20","421","15","2016","0","0","6","9","0","0","53","22","15","2","2","13","3","20","0","0","0"
"2","1","49","40","4","2000","0","0","11","6","0","0","15","82","999","2","9","11","99","20","0","0","0"
"3","1","49","43","4","1996","0","0","12","6","0","9","6","10","999","9","9","11","99","99","0","0","0"
"2","1","72","706","80","2012","0","0","12","6","0","0","62","69","46","1","2","11","29","20","8","0","0"
"3","1","55","36","4","2002","0","0","12","6","0","0","13","11","41","2","2","11","3","1","0","0","0"
"1","1","49","399","8","2017","0","0","6","9","0","0","53","29","41","1","1","11","2","20","0","0","0"
"3","1","49","40","4","2014","0","0","61","6","0","0","10","48","37","2","2","11","3","8","0","0","0"
"3","2","63","38","4","2017","0","0","1","9","0","0","17","87","42","2","9","11","3","20","0","0","0"
"3","1","37","31","4","2017","0","0","6","2","0","0","53","21","24","2","1","11","3","20","0","0","0"
"3","1","12","481","34","2014","0","0","99","9","0","0","12","6","999","9","9","11","99","99","0","0","0"
"3","2","35","47","4","2014","0","0","12","6","0","0","65","77","35","2","1","11","3","20","0","0","0"
"3","2","35","47","4","2014","0","0","12","6","0","0","65","77","14","2","1","13","3","20","0","0","0"
"3","2","32","51","4","2012","0","0","9","6","0","0","19","89","37","2","1","11","3","20","0","0","0"
"3","2","12","3","2","2015","0","0","12","4","0","0","73","88","47","2","1","11","3","20","0","0","0"
"3","2","34","706","80","2012","0","0","7","6","0","0","66","89","57","1","2","11","19","20","8","0","0"
"3","1","48","45","6","2016","0","0","6","4","0","0","53","22","31","1","9","13","3","20","0","0","0"
"1","1","38","884","64","2015","9","0","62","9","0","0","17","89","35","1","2","11","2","20","0","0","0"
"3","1","7","25","5","2011","0","0","82","6","0","0","15","68","45","2","2","11","3","20","0","0","0"
"3","2","7","482","34","2003","0","1","62","6","0","0","66","89","64","1","1","11","3","20","0","0","0"
"3","2","35","43","4","2017","0","0","12","6","0","0","87","13","27","2","1","11","3","20","0","0","0"
"2","1","35","443","20","2005","0","2","0","6","0","0","12","6","22","1","2","11","3","9","0","1","0"
"3","1","20","421","15","2012","0","0","12","4","0","0","52","28","41","9","9","11","99","99","0","0","0"
"3","1","7","24","4","2016","0","0","6","4","0","0","53","31","19","9","9","11","99","99","0","0","0"
"3","1","7","24","4","2016","0","0","6","4","0","0","53","31","46","2","1","13","3","20","0","0","0"
"3","1","52","34","4","2001","0","0","6","2","0","0","53","23","64","2","1","11","3","20","0","0","0"
"3","1","49","403","14","2016","0","0","1","6","0","0","15","68","76","2","1","11","3","20","0","0","0"
"3","1","30","443","20","2010","0","0","12","6","0","0","62","69","24","2","1","13","3","9","0","0","0"
"2","1","49","40","4","2018","0","0","12","6","0","0","13","1","34","2","1","11","3","9","0","1","1"
"1","1","99","399","9","9999","0","0","6","9","0","0","13","92","999","9","9","11","99","99","0","0","0"
"1","1","99","399","9","9999","0","0","12","9","0","0","83","13","999","9","9","11","99","99","0","0","0"
"1","1","37","399","4","2016","0","0","6","9","0","0","53","21","21","2","1","11","99","99","0","0","0"
"1","1","76","709","89","2014","0","0","81","9","0","0","11","74","27","1","3","11","19","99","8","0","0"
"2","1","53","705","80","2007","0","0","0","6","0","3","6","98","27","1","4","11","5","20","8","0","0"
"3","1","20","881","61","2003","2","0","9","2","0","0","10","67","57","1","2","11","3","20","0","0","0"
"3","1","72","706","80","2017","0","0","0","6","0","0","11","7","33","1","3","11","5","20","8","0","0"
"1","1","50","709","80","2016","0","0","62","9","0","0","10","47","35","1","2","11","19","20","8","0","0"
"3","1","49","32","4","2014","0","0","6","2","0","0","53","98","20","2","1","13","3","20","0","0","0"
"3","1","55","35","4","2017","0","0","6","2","0","0","53","98","22","2","1","11","3","20","0","0","0"
"3","1","35","401","14","1998","0","0","12","6","0","0","50","8","58","1","1","11","3","20","0","0","0"
"3","1","35","51","6","2016","0","0","12","4","0","0","8","1","52","2","1","11","3","20","0","0","0"
"1","1","76","709","89","2009","0","0","12","9","0","0","61","69","39","1","1","11","19","20","8","0","0"
"3","1","42","39","4","1990","0","1","12","6","0","0","13","1","45","2","3","11","3","1","0","0","0"
"3","1","23","402","14","2016","0","0","6","2","0","0","53","21","60","2","1","11","3","20","0","0","0"
